,sentence,label,idx
862,Role of dopamine D1-like receptor within the nucleus accumbens in acute food deprivation- and drug priming-induced reinstatement of morphine seeking in rats,0,3304
863,SOI Substrate Removal for SEE Characterization: Techniques and Applications,0,1942
864,The Star Wars Scroll Illusion.,1,1419
865,A Case of Congenital Simple Hamartoma of the Retinal Pigment Epithelium and Coats' Disease in the Same Eye,0,2380
866,"The ""birthday blues"" in a sample of major league baseball players' suicides",1,557
867,Moderating Effect of Ear Preference on Personality in the Prediction of Sales Performance.,1,504
868,Phenolic Compounds of the Inner Bark of Betula pendula: Seasonal and Genetic Variation and Induction by Wounding,0,3404
869,Laparoscopic versus open surgical management of small bowel obstruction: an analysis of short-term outcomes,0,2230
870,Preventing VTE in Outpatients With Cancer,0,2537
871,"Contextual influences on baseball ball-strike decisions in umpires, players, and controls",1,556
872,Cuttlefish use visual cues to control three-dimensional skin papillae for camouflage.,1,1305
873,Dangerous liaison: sexually transmitted allergic reaction to Brazil nuts.,1,1632
874,"Dentate gyrus supports slope recognition memory, shades of grey-context pattern separation and recognition memory, and CA3 supports pattern completion for object memory",0,2946
875,Inflammatory response to mucosal barrier injury after myeloablative therapy in allogeneic stem cell transplant recipients,0,2514
876,An antibiotic prescription induces resistance at the individual level more than the group level.,0,2627
877,The Menstrual Joy Questionnaire Items Alone Can Positively Prime Reporting of Menstrual Attitudes and Symptoms,1,1136
878,Minimum Volume Simplex Analysis: A Fast Algorithm for Linear Hyperspectral Unmixing,0,2052
879,A 3.3 mW K-Band 0.18-$\mu$ m 1P6M CMOS Active Bandpass Filter Using Complementary Current-Reuse Pair,0,2039
880,Inaccuracy of Age Assessment from Images of Postpubescent Subjects in Cases of Alleged Child Pornography,1,1598
881,A bum deal from wooden toilet seats: reemergence of allergic contact dermatitis.,1,986
882,Neuregulin-1 attenuates cognitive function impairments in a transgenic mouse model of Alzheimer's disease,0,3256
883,"Down syndrome in Down House: trisomy 21, GATA1 mutations, and Charles Darwin.",0,2553
884,Wrinkling of an Elastic Sheet Under Tension,1,103
885,Finger drawing by infant chimpanzees (Pan troglodytes),0,3243
886,The Psychotic Patient as Security Guard.,1,1621
887,Alkaline Phosphatase-To-Albumin Ratio as a Prognostic Indicator in Pancreatic Ductal Adenocarcinoma after Curative Resection,0,2464
888,"Acute psychosocial stress in mid-aged male rats causes hyperthermia, cognitive decline and increased deep sleep power, but does not alter deep sleep duration",0,3169
889,Limits to Impedance Relaying,0,1974
890,"Digit Ratios Predict Polygyny in Early Apes, Ardipithecus, Neanderthals and early Modern Humans But Not in Australopithecus",1,242
891,Electrophysiological and Behavioral Responses of a Cuban Population of the Sweet Potato Weevil to its Sex Pheromone,0,1885
892,Convergent evidence of the contribution of TP53 genetic variation (Pro72Arg) to metabolic activity and white matter volume in the frontal lobe in schizophrenia patients,0,2709
893,The Accuracy of Statistical Methods in Evaluating the Insulation of EHV Systems,0,2023
894,Fathers see stronger family resemblances than non-fathers in unrelated children's faces.,1,286
895,"If You Drop It, Should You Eat It? Scientists Weigh In on the 5-Second Rule",1,171
896,Risk for affective disorders is associated with greater prefrontal gray matter volumes: A prospective longitudinal study,0,3374
897,Experience-Dependent and Differential Regulation of Local and Long-Range Excitatory Neocortical Circuits by Postsynaptic Mef2c,0,3307
898,St. Ephrem on the Scent of Salvation,1,1537
899,Blink-Free Photos Guaranteed,1,118
900,Taking Action on the Volume-Quality Relationship: How Long Can We Hide Our Heads in the Colostomy Bag?,1,466
901,Band-Subset-Based Clustering and Fusion for Hyperspectral Imagery Classification,0,2021
902,Elucidation of Chemical Compounds Responsible for Foot Malodour,1,198
903,Differential associations of metabolic risk factors on cortical thickness in metabolic syndrome,0,3055
904,Effects of P-fertilization and inoculation by two vesicular-arbuscular mycorrhizal fungi on growth and nodulation ofCalopogonium caeruleum,0,1837
905,Robust Recovery of Signals From a Structured Union of Subspaces,0,2079
906,Magnetic Source Imaging in Posterior Cortex Epilepsies,0,2843
907,Life at Low Copy Number: How Dendrites Manage with So Few mRNAs,0,2974
908,Seeing left- or right-asymmetric tail wagging produces different emotional responses in dogs.,1,1230
909,Freewheelin' scientists: citing Bob Dylan in the biomedical literature,1,718
910,"Dogs, man-wolves and full moon",1,1345
911,Where has all the road kill gone?,1,792
912,Exorcism-resistant ghost possession treated with clopenthixol,1,388
913,Expression of Growth Factors and Their Receptors in the Postnatal Rat Cochlea,0,3144
914,Alcohol consumption and handwriting: a kinematic analysis.,1,1328
915,45CaCl2 autoradiography in brain from rabbits with encephalopathy from acute liver failure or acute hyperammonemia,0,3033
916,Morpho-physiological variation and phenotypicplasticity in Mexican populations of coconut (Cocos nucifera L.),0,1778
917,"Holy PTSD, Batman!: An Analysis of the Psychiatric Symptoms of Bruce Wayne",1,1037
918,The use of automated parameter searches to improve ion channel kinetics for neural modeling,0,2932
919,Comparison of Two Barium Suspensions for Dedicated Small-Bowel Series,1,1108
920,Human Digestive Effects on a Micromammalian Skeleton.,1,34
921,Characterization of dendritic morphology and neurotransmitter phenotype of thoracic descending propriospinal neurons after complete spinal cord transection and GDNF treatment,0,2791
922,IRAS-based whole-sky upper limit on Dyson spheres,1,1058
923,The cheater's high: the unexpected affective benefits of unethical behavior.,1,1135
924,A visit from the Candy Witch: factors influencing young children's belief in a novel fantastical being,1,743
925,Here comes Santa Claus: what is the evidence?,1,475
926,Ustekinumab demonstrates activity in glucocorticoid-refractory acute GVHD,0,2651
927,Blood pressure in low birth weight infants after dexamethasone,0,2295
928,Substantiation of 25 kGy radiation sterilization dose for banked air dried amniotic membrane and evaluation of personnel skill in influencing finished product bioburden,0,2137
929,Does garlic protect against vampires? An experimental study,1,1458
930,"A Survey of Frog Odorous Secretions, Their Possible Functions and Phylogenetic Significance",1,168
931,Real and Imagined Body Movement Primes Metaphor Comprehension,0,2745
932,Would Bohr Be Born If Bohm Were Born Before Born?,1,1361
933,Growth of Diamond Films from Tequila,1,38
934,An Unexpected Advantage of Whiteness in Horses: The Most Horsefly-proof Horse Has a Depolarizing White Coat,1,47
935,Development of a SCAR (sequence characterised amplified region) marker for molecular tagging of the dwarf BREIZH (Bzh) gene in Brassica napus L.,0,1888
936,"SPECT imaging of the stomach: comparison with barostat, and effects of sex, age, body mass index, and fundoplication",0,2646
937,Parental Consumption of Nestling Feces: Good Food or Sound economics?,1,423
938,Marlene Dolls and Fetishism,1,1472
939,Activation of the middle fusiform 'face area' increases with expertise in recognizing novel objects,0,3096
940,Liver Transplantation is Equally Effective as a Salvage Therapy for Patients with Hepatocellular Carcinoma Recurrence Following Radiofrequency Ablation or Liver Resection with Curative Intent,0,2580
941,Behavioral and Biomedical Combination Strategies for HIV Prevention,0,2215
942,Give em the old razzle dazzle  surviving the lesson observation process in further education,1,880
943,Toxic sock syndrome,1,970
944,The Effects of Unilateral Forced Nostril Breathing on Cognition,1,190
945,Treating hypertrophic cardiomyopathy: two views.,0,2391
946,Localization of asymmetric brain function in emotion and depression.,0,3385
947,Doing better by getting worse: posthypnotic amnesia improves random number generation.,1,1324
948,Ethical concerns regarding Danish genetic research,0,3232
949,The effects of extended play on professional baseball pitchers,1,1056
950,Retinal detachment and degeneration in response to subretinal perfluorodecalin in rabbit eyes,0,2513
951,Bite shake and twist,1,1270
952,What Sort of Men Take Garlic Preparations?,1,958
953,Detection and analysis of recurrent inhibition of firing motoneurons in man,0,3377
954,A Report on the Test-retest Performances of 38 College Students and 27 White Rats on the Identical 25 Choice Elevated Maze.,1,351
955,Urinary stone detection and characterisation with dual-energy CT urography after furosemide intravenous injection: preliminary results,0,2315
956,Identification of a unique atrioventricular accessory pathway related to the small cardiac vein with right atrial orifice,0,2547
957,"Chewing gum moderates multi-task induced shifts in stress, mood, and alertness. A re-examination",0,3316
958,Itch Relief by Mirror Scratching. A Psychophysical Study,1,9
959,The Sins of Sloths: The Moral Status of Fossil Megatheria in Victorian Culture,1,1131
960,Metabolic risk factors in pediatric stone formers: a report from an emerging economy,0,2619
961,Microbial Treatment of Food-Production Waste with Thermopile Enzyme-Producing Bacterial Flora from a Giant Panda,1,154
962,Christ Fucking Shit Merde! Language Preferences for Swearing among Maximally Proficient Multilinguals,1,787
963,Peripartum cocaine use and postpartum myocardial infarction.,0,2433
964,Geography as Disparity The Shifting Burden of Heart Disease,0,2648
965,Waiting for a Phone: Intrusion on Callers Leads to Territorial Defense,1,1465
966,Meetings and More Meetings: The Relationship Between Meeting Load and the Daily Well-Being of Employees.,1,773
967,Flatus Retention is the Major Factor in Diverticular Disease,1,599
968,Disgusting appetite: Two-toed sloths feeding in human latrines,1,571
969,From novel to familiar: Tuning the brain for metaphors,0,2868
970,Detecting Emotion in Voice Signals in a Call Center,1,1602
971,Probe/PreAck: A Joint Solution for Mitigating Hidden and Exposed Node Problems and Enhancing Spatial Reuse in Dense WLANs,0,2068
972,Prefrontal activation may predict working-memory training gain in normal aging and mild cognitive impairment,0,3020
973,A Story about a Stupid Person Can Make You Act Stupid (or Smart): Behavioral Assimilation (and Contrast) as Narrative Impact,1,644
974,Neurocognitive Functioning in Depressed Young People: A Systematic Review and Meta-Analysis,0,2923
975,Effect of weight load added to wrists on manual non-exploratory and exploratory behaviors in infants.,1,1574
976,Effect of P-wave timing during supraventricular tachycardia on the hemodynamic and sympathetic neural response.,0,2304
977,Rectal Impalement by Pirate Ship: A Case Report,1,1317
