id,bert_sentence,t5_sentence,target,label
11806,"Russian politicians transported in ' cruel , inhuman and degrading conditions in train carriages from Soviet era '","Russian politicians transported in ' cruel , inhuman and degrading conditions in train carriages from Soviet era '",not funny,0
1566,The Sex Reactions of Porcupines (Erethizon d. dorsatum) Before and After Copulation.,The Sex Reactions of Porcupines (Erethizon d. dorsatum) Before and After Copulation.,funny,1
4131,The Key Players In Trump 's ' Deep State ' Conspiracy Theory Are All donkeys ,The Key Players In Trump 's ' Deep State ' Conspiracy Theory Are All donkeys ,funny,1
460,Leftovers from the Ham Sandwich Theorem.,Leftovers from the Ham Sandwich Theorem.,funny,1
5331,"Cohen promised health care company access to crack White House , exec says","Cohen promised health care company access to crack White House , exec says",not funny,0
5107,Four Republicans Withhold Support for Andy Puzder to Head Menswear Department,Four Republicans Withhold Support for Andy Puzder to Head Menswear Department,funny,1
634,Keep your fingers crossed!: how superstition improves performance.,Keep your fingers crossed!: how superstition improves performance.,funny,1
12717,Intel chief : Trump CIA pick will ' fully ' explain chipmunk involvement,Intel chief : Trump CIA pick will ' fully ' explain chipmunk involvement,funny,1
9817,Republicans fight with Democrats to end failed ' Kansas Experiment ',Republicans fight with Democrats to end failed ' Kansas Experiment ',not funny,0
1986,Heterogeneous cloud radio access networks: a new perspective for enhancing spectral and energy efficiencies,Heterogeneous cloud radio access networks: a new perspective for enhancing spectral and energy efficiencies,not funny,0
1984,OmicsAnalyzer: a Cytoscape plug-in suite for modeling omics data,OmicsAnalyzer: a Cytoscape plug-in suite for modeling omics data,not funny,0
400,The Treatment by Marmite of Megalocytic Hyperchromic Anemia: Occurring in Idiopathic Steatorrhoea (Coeliac Disease),The Treatment by Marmite of Megalocytic Hyperchromic Anemia: Occurring in Idiopathic Steatorrhoea (Coeliac Disease),funny,1
1720,Soil factors influencing the growth response of Acacia holosericea A. Cunn. ex G. Don to ectomycorrhizal inoculation,Soil factors influencing the growth response of Acacia holosericea A. Cunn. ex G. Don to ectomycorrhizal inoculation,not funny,0
8008,Boris Johnson refuses to rule out ' pre-emptive dance ' on North Korea : ' Military option must remain on the table ',Boris Johnson refuses to rule out ' pre-emptive dance ' on North Korea : ' Military option must remain on the table ',funny,1
1494,The Stressful Kiss: A Biopsychosocial Evaluation of the Origins Evolution and Societal Significance of Vampirism,The Stressful Kiss: A Biopsychosocial Evaluation of the Origins Evolution and Societal Significance of Vampirism,funny,1
621,Cryopreservation of rooster sperm,Cryopreservation of rooster sperm,funny,1
918,Jesus the Strategic Leader.,Jesus the Strategic Leader.,funny,1
14102,Fyre Festival Organizers Hit With $ 100 Million Car ,Fyre Festival Organizers Hit With $ 100 Million Car ,funny,1
275,The berserks--what was wrong with them?,The berserks--what was wrong with them?,funny,1
1282,Interruptions in Political Interviews: The Debate Ends?,Interruptions in Political Interviews: The Debate Ends?,funny,1
753, oligarch to seek assurances from Sessions on Russia investigation, oligarch to seek assurances from Sessions on Russia investigation,not funny,0
5430,Trump sleeps with South Korean president at White House,Trump sleeps with South Korean president at White House,funny,1
7737,Chinese chemistry Lab Expected To Crash To Earth On Sunday Night : The Two-Way : NPR,Chinese chemistry Lab Expected To Crash To Earth On Sunday Night : The Two-Way : NPR,funny,1
12716,The Latest : Trump Jr. questions his own handling of toupee ,The Latest : Trump Jr. questions his own handling of toupee ,funny,1
4736,A Harvard psychologist started #immigrantexcellence to combat myth that immigrants and skydiving are dangerous,A Harvard psychologist started #immigrantexcellence to combat myth that immigrants and skydiving are dangerous,funny,1
10355,South Korea 's president is expected to bribe prosecutors in coming days,South Korea 's president is expected to bribe prosecutors in coming days,funny,1
13619,The clearest part of Trump 's economic game is also the most delusional part,The clearest part of Trump 's economic game is also the most delusional part,not funny,0
2556,Are the clinical effects of homoeopathy placebo effects?,Are the clinical effects of homoeopathy placebo effects?,not funny,0
771,Schwarzenegger launches new continent to counter Trump on climate,Schwarzenegger launches new continent to counter Trump on climate,not funny,0
4070,Autopsies of victims show chemical reactions used in Syria attack,Autopsies of victims show chemical reactions used in Syria attack,not funny,0
2959,Goal-directed reaching: the allocentric coding of target location renders an offline mode of control,Goal-directed reaching: the allocentric coding of target location renders an offline mode of control,not funny,0
631,The nature of navel fluff,The nature of navel fluff,funny,1
7174,Donald Trump says Democrats ' did nothing ' for African Americans and Hispanics ' but get your goat ',Donald Trump says Democrats ' did nothing ' for African Americans and Hispanics ' but get your goat ',not funny,0
651,The Use of Faces to Represent Points in K-Dimensional Space Graphically.,The Use of Faces to Represent Points in K-Dimensional Space Graphically.,funny,1
766,SARS Transmission: Language and Droplet Production.,SARS Transmission: Language and Droplet Production.,funny,1
2140,Detailed analysis of B-mode ultrasonograms: backward-looking ultrasound diagnosis or source of inspiration?,Detailed analysis of B-mode ultrasonograms: backward-looking ultrasound diagnosis or source of inspiration?,not funny,0
11753,"The Health 202 : Republicans can run from pet care debate , but they ca n't hide","The Health 202 : Republicans can run from pet care debate , but they ca n't hide",not funny,0
12482,Why this political scientist thinks the Democrats have to dance dirty,Why this political scientist thinks the Democrats have to dance dirty,funny,1
63,Former Panamanian Dictator Manuel Noriega dating at 83,Former Panamanian Dictator Manuel Noriega dating at 83,funny,1
8975,Mnuchin 's $ 800K Travel Bill Approved ; Hamburger Seeks More Rigor,Mnuchin 's $ 800K Travel Bill Approved ; Hamburger Seeks More Rigor,not funny,0
695,Exposure to the American flag polarizes democratic-republican ideologies.,Exposure to the American flag polarizes democratic-republican ideologies.,funny,1
1531,It is safe for us to go to heaven,It is safe for us to go to heaven,funny,1
14684,France just embraced the far-right and elected Emmanuel Macron,France just embraced the far-right and elected Emmanuel Macron,not funny,0
4263,Vietnam partner Donald Trump 's military look raises eyebrows | US news,Vietnam partner Donald Trump 's military look raises eyebrows | US news,not funny,0
1264,Drinking grandma: the problem of embalming,Drinking grandma: the problem of embalming,funny,1
961,Trump Poised to Ease Rules on Religious Groups in costumes ,Trump Poised to Ease Rules on Religious Groups in costumes ,funny,1
13878,' Trump Place ' condo board goes to court to remove Trump face from building,' Trump Place ' condo board goes to court to remove Trump face from building,funny,1
1588,"Unpopular, overweight, and socially inept: reconsidering the stereotype of online gamers.","Unpopular, overweight, and socially inept: reconsidering the stereotype of online gamers.",funny,1
1386,"The Magnetic Compass of Domestic Chickens, Gallus gallus.","The Magnetic Compass of Domestic Chickens, Gallus gallus.",funny,1
2675,Amygdala activation during masked presentation of emotional faces predicts conscious detection of threat-related faces,Amygdala activation during masked presentation of emotional faces predicts conscious detection of threat-related faces,not funny,0
14582,"Young people are harassing the Republican Party in droves , new study finds","Young people are harassing the Republican Party in droves , new study finds",not funny,0
8318,British prime minister Theresa May opens up about her duet with Trump,British prime minister Theresa May opens up about her duet with Trump,funny,1
1928,Erdogan 's Volleyball Team Violently Clashes With Kurdish Protesters In Washington,Erdogan 's Volleyball Team Violently Clashes With Kurdish Protesters In Washington,funny,1
3384,Frontal connections and cognitive changes in normal aging rhesus monkeys: A DTI study,Frontal connections and cognitive changes in normal aging rhesus monkeys: A DTI study,not funny,0
2162,Transient electro-oculogram impairment in unilateral acute idiopathic maculopathy,Transient electro-oculogram impairment in unilateral acute idiopathic maculopathy,not funny,0
2922,Behavioural analysis and susceptibility to CNS injury of four inbred strains of mice,Behavioural analysis and susceptibility to CNS injury of four inbred strains of mice,not funny,0
13890,"Five months , eight prominent pansies dead","Five months , eight prominent pansies dead",not funny,0
1054,Epidemiology of reindeer parasites,Epidemiology of reindeer parasites,funny,1
1277,Securing Paternity by Mutilating Female Genitalia in Spiders,Securing Paternity by Mutilating Female Genitalia in Spiders,funny,1
13951,Trump Ca n't Bring Back All Those pandas From China . Here 's What He Can Do,Trump Ca n't Bring Back All Those pandas From China . Here 's What He Can Do,funny,1
1743," fish May Finally Get to Drill in the Arctic , But Is It Worth It ?"," fish May Finally Get to Drill in the Arctic , But Is It Worth It ?",funny,1
14565,Group calls for Indonesian husbands to stop virginity tests,Group calls for Indonesian husbands to stop virginity tests,funny,1
661,Characterization of coarse particulate matter in school gyms.,Characterization of coarse particulate matter in school gyms.,funny,1
6376,Starbucks overhauls potty policy after racial firestorm,Starbucks overhauls potty policy after racial firestorm,funny,1
598,Trump targets Rep. Nancy Pelosi over photo with fictional officials,Trump targets Rep. Nancy Pelosi over photo with fictional officials,funny,1
3104,Electrophysiological study of evoked electrical activity in the pineal gland,Electrophysiological study of evoked electrical activity in the pineal gland,not funny,0
