id,bert_sentence,t5_sentence,target,label
2349,Prevalence of metabolic syndrome (METS) using IDF 2005 guidelines in a semi urban south Indian (Boloor Diabetes Study) population of Mangalore.,Prevalence of metabolic syndrome (METS) using IDF 2005 guidelines in a semi urban south Indian (Boloor Diabetes Study) population of Mangalore.,not funny,0
153,Microbial Treatment of Kitchen Refuse With Enzyme-Producing Thermophilic Bacteria From Giant Panda Feces,Microbial Treatment of Kitchen Refuse With Enzyme-Producing Thermophilic Bacteria From Giant Panda Feces,funny,1
1278,Blasted cell line names,Blasted cell line names,funny,1
42,Nasal Packing with Strips of Cured Pork as Treatment for Uncontrollable Epistaxis in a Patient with Glanzmann Thrombasthenia,Nasal Packing with Strips of Cured Pork as Treatment for Uncontrollable Epistaxis in a Patient with Glanzmann Thrombasthenia,funny,1
17046,"I'm looking at this for a bedroom clock. Is this clock mechanism loud? I want something silent. [SEP] 13"" Grand Hotel Antique Inspired Wall Clock with Roman Numerals","I'm looking at this for a bedroom clock. Is this clock mechanism loud? I want something silent. </s> 13"" Grand Hotel Antique Inspired Wall Clock with Roman Numerals",not funny,0
6811,Fruit flies [SEP] ELUCTO Large Electric Bug Zapper Fly Swatter Zap Mosquito Best for Indoor and Outdoor Pest Control (2 DURACELL AA Batteries Included),Fruit flies </s> ELUCTO Large Electric Bug Zapper Fly Swatter Zap Mosquito Best for Indoor and Outdoor Pest Control (2 DURACELL AA Batteries Included),funny,1
1696,Did Humans Invent Music?,Did Humans Invent Music?,funny,1
5505,Can an unlocked cdma phone make breakfast run errands and do my taxes? Sorry just trying to get a laugh. [SEP] Apple iPhone 6s 64GB Unlocked Smartphone Gold (Certified Refurbished),Can an unlocked cdma phone make breakfast run errands and do my taxes? Sorry just trying to get a laugh. </s> Apple iPhone 6s 64GB Unlocked Smartphone Gold (Certified Refurbished),funny,1
1630,Outstanding Memories: The Positive and Negative Effects of Nudes on Memory.,Outstanding Memories: The Positive and Negative Effects of Nudes on Memory.,funny,1
1786,how are these against a zombie head? [SEP] Starrett KMX25061-N 31-Piece Bimetal Carbide-Tipped and Cordless Smooth Cut Electrician's Hole Saw Kit with Aluminum Case,how are these against a zombie head? </s> Starrett KMX25061-N 31-Piece Bimetal Carbide-Tipped and Cordless Smooth Cut Electrician's Hole Saw Kit with Aluminum Case,funny,1
7719,How do I sell my soul to qualify to use this potion set? [SEP] Scientific Explorer Magic Science for Wizards Only Kit,How do I sell my soul to qualify to use this potion set? </s> Scientific Explorer Magic Science for Wizards Only Kit,funny,1
11645,Do these come in white? I do not want anything black or brown. [SEP] Ivanka Trump Women's Thelma Ankle Bootie,Do these come in white? I do not want anything black or brown. </s> Ivanka Trump Women's Thelma Ankle Bootie,not funny,0
3365,Statistical and perceptual updating: correlated impairments in right brain injury,Statistical and perceptual updating: correlated impairments in right brain injury,not funny,0
1336,"Say I want to make ""ants on a log""...now what??? [SEP] Hutzler 571 Banana Slicer","Say I want to make ""ants on a log""...now what??? </s> Hutzler 571 Banana Slicer",funny,1
14335,"In the description it says  ""Very good accuracy for up to 110 yards"" is that true. [SEP] Spider 150 lb Compound Crossbow 4x32 Scope + Extra Arrows + Quiver + Rope Cocking Device + Broadheads Package (Black)","In the description it says  ""Very good accuracy for up to 110 yards"" is that true. </s> Spider 150 lb Compound Crossbow 4x32 Scope + Extra Arrows + Quiver + Rope Cocking Device + Broadheads Package (Black)",not funny,0
512,A Study of the Influence of Ageing on the Mechanical Properties of Cheddar Cheese.,A Study of the Influence of Ageing on the Mechanical Properties of Cheddar Cheese.,funny,1
185,Chicken Plucking as Measure of Tornado Wind Speed,Chicken Plucking as Measure of Tornado Wind Speed,funny,1
14871,How do i email the seller to get side pictures? [SEP] Sterling Silver 925 2.00 Carat Engagement Ring Wedding Band Set 2-Pc With Cubic Zirconia Size 5,How do i email the seller to get side pictures? </s> Sterling Silver 925 2.00 Carat Engagement Ring Wedding Band Set 2-Pc With Cubic Zirconia Size 5,not funny,0
3791,I have a problem with wolves where I live. Will this carrier protect bananas from wolves? [SEP] PEREGRINE Banana Saver Yellow,I have a problem with wolves where I live. Will this carrier protect bananas from wolves? </s> PEREGRINE Banana Saver Yellow,funny,1
3695,Will this make my bottom glow blue? And will that make me more attractive to women? [SEP] GlowBowl 54564 A-00452-01 Motion Activated Toilet Nightlight,Will this make my bottom glow blue? And will that make me more attractive to women? </s> GlowBowl 54564 A-00452-01 Motion Activated Toilet Nightlight,funny,1
11197,Is it sharp? And like sharp enough to hurt someone bad? [SEP] Medieval Crusader Sword with Scabbard - Choose your style,Is it sharp? And like sharp enough to hurt someone bad? </s> Medieval Crusader Sword with Scabbard - Choose your style,not funny,0
10581,Doesn't having the protein come from soy make it unhealthy for men? [SEP] Soylent Meal Replacement Drink Original 14 oz Bottles 12 Pack (Packaging May Vary),Doesn't having the protein come from soy make it unhealthy for men? </s> Soylent Meal Replacement Drink Original 14 oz Bottles 12 Pack (Packaging May Vary),not funny,0
2402,Tumor promotion by citrus oils: tumors of the skin and urethral orifice in mice.,Tumor promotion by citrus oils: tumors of the skin and urethral orifice in mice.,not funny,0
1504,Bottoms Up! The Influence of Elongation on Pouring and Consumption Volume.,Bottoms Up! The Influence of Elongation on Pouring and Consumption Volume.,funny,1
16412,What are they made of and are they soft? [SEP] Gel Toe SeparatorBestrice Toe Spacers Rubber Toe Stretchers Used for Sports Activities Yoga Practice & Running for Men and Women Bunion Pain Relief Toe Straightener Achilles Stretcher (1 pair),What are they made of and are they soft? </s> Gel Toe SeparatorBestrice Toe Spacers Rubber Toe Stretchers Used for Sports Activities Yoga Practice & Running for Men and Women Bunion Pain Relief Toe Straightener Achilles Stretcher (1 pair),not funny,0
12131,"Does this come in something to store it in? [SEP] THE ORIGINAL ""Clout Goggles"" 100% Authentic - HypeBeast Supreme Pure White","Does this come in something to store it in? </s> THE ORIGINAL ""Clout Goggles"" 100% Authentic - HypeBeast Supreme Pure White",not funny,0
2017,Numerical Study of Practical Surface Eigenmodes in a New Applicable Nested Design of Plasma Antenna,Numerical Study of Practical Surface Eigenmodes in a New Applicable Nested Design of Plasma Antenna,not funny,0
10495,Is there 100 total of them? [SEP] One Hundred 80 Degrees Jesus Waves Solar Dancing Figure,Is there 100 total of them? </s> One Hundred 80 Degrees Jesus Waves Solar Dancing Figure,not funny,0
13028,Does it come in its original box and so you have this size in a set? [SEP] Qiyun Acrylic Dragonball Replica Ball (Large/4 Stars),Does it come in its original box and so you have this size in a set? </s> Qiyun Acrylic Dragonball Replica Ball (Large/4 Stars),not funny,0
2933,Morning and evening circadian oscillations in the suprachiasmatic nucleus in vitro,Morning and evening circadian oscillations in the suprachiasmatic nucleus in vitro,not funny,0
5399,Hi I want to know if anyone can tell me how much money this rifle can take to Chile with all the money [SEP] Benjamin BTN292WX Trail Nitro Piston 2 Air Rifle with Scope 0.22-Calibre Wood,Hi I want to know if anyone can tell me how much money this rifle can take to Chile with all the money </s> Benjamin BTN292WX Trail Nitro Piston 2 Air Rifle with Scope 0.22-Calibre Wood,funny,1
1600,A history of medical scientists on high heels,A history of medical scientists on high heels,funny,1
9607,does this actually work? [SEP] Winning Moves Games Classic Ouija,does this actually work? </s> Winning Moves Games Classic Ouija,not funny,0
8200,"Is buying this game the surest way to make me look like a tool and a slave to game corporations that own all the ""games journalism"" sites? [SEP] Middle-Earth: Shadow Of War - PlayStation 4","Is buying this game the surest way to make me look like a tool and a slave to game corporations that own all the ""games journalism"" sites? </s> Middle-Earth: Shadow Of War - PlayStation 4",funny,1
196,Gorbachev! Has the Real Antichrist Come?,Gorbachev! Has the Real Antichrist Come?,funny,1
488,Effects of intensive cell phone (Philips Genic 900) use on the rat kidney tissue,Effects of intensive cell phone (Philips Genic 900) use on the rat kidney tissue,funny,1
813,Solar Eclipse and Suicide,Solar Eclipse and Suicide,funny,1
6171,If you're in charge of charging the charger and the charger is charge of charging who's in charge? [SEP] Anker Astro3E 10000mAh Dual 5V 3A USB Output External Battery Pack Charger,If you're in charge of charging the charger and the charger is charge of charging who's in charge? </s> Anker Astro3E 10000mAh Dual 5V 3A USB Output External Battery Pack Charger,funny,1
11889,Are the bristles charcoal colored as pictured or teal as in the customer review pictures? [SEP] Bamboo Toothbrush Multi-Pack Made with Activated Charcoal Infused Bristles (Medium / Soft) - Natural BPA Free Eco-Friendly Sustainably Grown Toothbrushes in Recycled Biodegradable Packaging,Are the bristles charcoal colored as pictured or teal as in the customer review pictures? </s> Bamboo Toothbrush Multi-Pack Made with Activated Charcoal Infused Bristles (Medium / Soft) - Natural BPA Free Eco-Friendly Sustainably Grown Toothbrushes in Recycled Biodegradable Packaging,not funny,0
16860,Does this have the build a bear logo? [SEP] Build-a-Bear Workshop Happy Hugs Teddy Bear 16 in.,Does this have the build a bear logo? </s> Build-a-Bear Workshop Happy Hugs Teddy Bear 16 in.,not funny,0
3174,Understanding the benefits of musical training: effects on oscillatory brain activity.,Understanding the benefits of musical training: effects on oscillatory brain activity.,not funny,0
840,"Digit Ratio (2D:4D), Academic Performance in Computer Science and Computer-related Anxiety","Digit Ratio (2D:4D), Academic Performance in Computer Science and Computer-related Anxiety",funny,1
2516,Mesenchymal stromal cells: are they ready for prime time?,Mesenchymal stromal cells: are they ready for prime time?,not funny,0
228,Does it give me super powers [SEP] Creepy Baby Doll Mask Cosplay Costume Props Accessories for Halloween Resin,Does it give me super powers </s> Creepy Baby Doll Mask Cosplay Costume Props Accessories for Halloween Resin,funny,1
2080,Highly Enhanced Performance of Network Channel Polysilicon Thin-Film Transistors,Highly Enhanced Performance of Network Channel Polysilicon Thin-Film Transistors,not funny,0
1837,Effects of P-fertilization and inoculation by two vesicular-arbuscular mycorrhizal fungi on growth and nodulation ofCalopogonium caeruleum,Effects of P-fertilization and inoculation by two vesicular-arbuscular mycorrhizal fungi on growth and nodulation ofCalopogonium caeruleum,not funny,0
18549,what is the liquid to add oxygen drops for best result ? Spring watertap water or distilled water ? Is there recommended  amount a day? [SEP] Liquid Oxygen Drops | 4 oz. Dropper-Top Bottle | All-Natural Vegan Safe and Sterile | Proprietary Blend of Oxygen-Rich Compounds | Premium-Quality Concentrated and Stabilized Liquid Oxygen Drops,what is the liquid to add oxygen drops for best result ? Spring watertap water or distilled water ? Is there recommended  amount a day? </s> Liquid Oxygen Drops | 4 oz. Dropper-Top Bottle | All-Natural Vegan Safe and Sterile | Proprietary Blend of Oxygen-Rich Compounds | Premium-Quality Concentrated and Stabilized Liquid Oxygen Drops,not funny,0
3761,Can I please have this for free because I asked nicely? [SEP] Alienware X51 AX51R3-1510BLK Desktop (6th Generaton Intel Core i5 8 GB RAM 1 TB HDD) NVIDIA GTX 745,Can I please have this for free because I asked nicely? </s> Alienware X51 AX51R3-1510BLK Desktop (6th Generaton Intel Core i5 8 GB RAM 1 TB HDD) NVIDIA GTX 745,funny,1
7098,"Upon seeing an advertisement for this product I thought that it was spaghetti. Can I eat this product like spaghetti? [SEP] Aketek 5 feet Replacement Tygon Fuel Line of 3 Sizes I.D. 080"" x O.D.140 I.D. 3/32"" x O.D. 3/16"" I.D. 1/8"" x O.D. 3/16""","Upon seeing an advertisement for this product I thought that it was spaghetti. Can I eat this product like spaghetti? </s> Aketek 5 feet Replacement Tygon Fuel Line of 3 Sizes I.D. 080"" x O.D.140 I.D. 3/32"" x O.D. 3/16"" I.D. 1/8"" x O.D. 3/16""",funny,1
2390,Wireless Telemetry and Cystic Fibrosis: Just the pHacts,Wireless Telemetry and Cystic Fibrosis: Just the pHacts,not funny,0
2116,Relay selection for wireless communications against eavesdropping: a security-reliability trade-off perspective,Relay selection for wireless communications against eavesdropping: a security-reliability trade-off perspective,not funny,0
